Plant_ID,Date,Temperature (°C),Humidity (%),TDS Value (ppm),pH Level,Survival Rate (%)
2,2036-01-27,12.2,51.5,751.7,7.8,65.98202506
5,2036-01-28,17.5,47.8,783.1,5.9,66.93559244
4,2036-01-29,24.3,53.7,1024.9,7.7,88.72079125
1,2036-01-30,29.7,87.1,1123.7,7,44.14918138
3,2036-01-31,19.6,74.7,1688.1,7.5,50.56321512
4,2036-02-01,19.5,57.9,1721.2,5.6,67.11941942
7,2036-02-02,32.8,81.7,1001,6.7,45.7996031
9,2036-02-03,22.9,50.8,502.3,5.3,86.73745659
4,2036-02-04,17.1,32.8,1062.8,5.2,71.57256399
7,2036-02-05,15.2,62.8,1403.3,6.5,100
1,2036-02-06,23.9,73,1320.3,7.6,73.42203907
6,2036-02-07,16,38.5,1798.9,7.5,46.77866435
4,2036-02-08,29.5,50.9,1850.2,6.3,43.02508775
3,2036-02-09,31.5,67.1,1984.5,5.3,38.20231736
9,2036-02-10,27.1,43.8,1236,6.5,49.81345494
10,2036-02-11,27.5,39.4,1572.3,5.3,18.13883606
2,2036-02-12,11,69.3,1352.4,6.6,68.21551655
6,2036-02-13,19.2,76.7,1325.7,7.7,75.67015574
6,2036-02-14,13,78.2,1652.1,7.4,13.32329138
2,2036-02-15,15.8,78,1581.7,7.7,47.8607456
6,2036-02-16,31,38.9,790.7,6.2,54.23005089
8,2036-02-17,27.3,87.4,529.5,5.3,48.5404667
7,2036-02-18,31.8,31.2,620.1,5.6,45.4054969
4,2036-02-19,26.2,74.4,1443.5,6.3,45.02667373
6,2036-02-20,10.5,59.3,913.3,6.2,68.66506368
10,2036-02-21,27.5,42,1359.5,7.9,50.33707527
8,2036-02-22,31.6,75,685.3,5.4,38.11924805
5,2036-02-23,24.2,72.7,939.1,7.2,71.76965412
3,2036-02-24,25.8,70.7,806.4,7.8,27.99177432
10,2036-02-25,33.3,38.1,555.9,7.3,38.3562616
9,2036-02-26,29,51.4,1473.9,5.6,61.76920317
9,2036-02-27,13.2,42.4,1646.6,7.9,30.00593544
6,2036-02-28,12.7,42.1,1011,6.9,52.78579213
4,2036-02-29,13.4,86.5,1486.2,8,48.5732393
6,2036-03-01,11.5,34.7,1322.1,7.8,41.54423587
5,2036-03-02,11.5,60.6,1076.1,7.1,61.1093966
6,2036-03-03,30.8,76.8,1930.5,6.8,30.1640746
6,2036-03-04,29.5,60.9,1843.6,6.8,54.14508844
5,2036-03-05,19.9,76.6,1387.5,5.6,68.04980543
6,2036-03-06,17,34.9,1441.3,7.5,69.11167766
5,2036-03-07,33.8,58.6,1038,5.5,66.28502247
8,2036-03-08,16.7,69.4,617.9,5.3,87.02129228
2,2036-03-09,20,87.3,1470.3,6.3,81.45872426
8,2036-03-10,17.2,71.4,1696.2,5,50.5824007
6,2036-03-11,13.8,62.4,751.1,6.2,71.11618144
4,2036-03-12,10.1,32.4,992.1,6.9,46.69638145
3,2036-03-13,29.9,68.5,1377.8,6.1,65.42902724
7,2036-03-14,26.3,76.1,1487.6,6.7,51.90442146
3,2036-03-15,15.5,33.4,1454.2,7.9,70.20598073
8,2036-03-16,25.9,32.8,873.7,7.7,42.55005151
6,2036-03-17,23.9,85.5,557.3,7.2,70.58401659
3,2036-03-18,12.5,45.6,1127.5,7.3,39.98487517
8,2036-03-19,11.6,55.7,1598.9,7.4,41.45270442
1,2036-03-20,28.7,62.6,1957.4,6.6,52.44624883
5,2036-03-21,31.5,59.7,1616.4,7.5,45.82883908
5,2036-03-22,32.1,59.8,1538.8,6.7,42.09931242
1,2036-03-23,30.7,54.4,1220.1,7.8,66.55127988
9,2036-03-24,23.6,65,1951.6,5,61.96877381
5,2036-03-25,19.4,47.8,805.5,7.2,72.86040965
10,2036-03-26,23.3,31.3,1766.6,7.4,42.49798227
3,2036-03-27,14.7,90,1487.9,6.1,50.56214608
5,2036-03-28,33,43.1,1733.3,5.3,14.59183884
7,2036-03-29,10.3,38.9,1109.4,7.1,38.40695861
9,2036-03-30,24.5,35.4,1442.8,7.3,72.38303598
2,2036-03-31,21.8,34.9,618.1,5.4,74.33415728
10,2036-04-01,32.5,49.4,1926.9,7.8,22.58674163
2,2036-04-02,30.4,57.6,587.9,6.6,68.14029956
1,2036-04-03,22.7,31.7,1102.1,6,79.15754545
6,2036-04-04,14.5,87.4,1631.1,7.1,20.25997193
9,2036-04-05,31.4,42.7,1811,7.5,16.14014463
5,2036-04-06,11.7,52.5,1404,5.8,66.77163173
7,2036-04-07,16,62.1,1824.6,5.1,75.69303441
1,2036-04-08,32.9,31.7,1173.2,7.6,39.01780404
9,2036-04-09,24.1,79.4,804.7,5.2,69.28019168
3,2036-04-10,28.9,33.4,1435.3,5.7,32.58218996
7,2036-04-11,19.6,39.2,801,6.6,79.15570779
7,2036-04-12,15.4,74.9,1125.7,6,80.30142679
9,2036-04-13,25.6,61.9,991.7,7.2,65.72471455
3,2036-04-14,25.7,82.2,1567.9,7.1,15.39466451
4,2036-04-15,24.4,41.1,792,5.6,70.31915575
7,2036-04-16,20.7,32.6,613.6,5.7,68.25472223
9,2036-04-17,12.5,84.5,674.8,8,36.91339836
9,2036-04-18,23,75.5,1584.5,6.7,56.53104553
1,2036-04-19,19.7,34.8,1230.2,7.1,67.07678895
4,2036-04-20,21.2,57.4,581.8,5.4,93.68049912
4,2036-04-21,15,31.3,781.5,6.7,75.87148552
7,2036-04-22,17.8,50.1,1089.6,5.5,88.86397107
6,2036-04-23,15.3,37,1932.8,5.9,52.06737141
3,2036-04-24,18.5,69.6,762.4,6.3,100
9,2036-04-25,10.5,51.5,1031.5,7.2,58.6625186
8,2036-04-26,19.1,79.6,1607.6,7,55.0506478
1,2036-04-27,34.7,61.1,834.3,7.1,59.42388059
7,2036-04-28,13.3,76.4,1416.5,7.8,30.58312701
1,2036-04-29,27.4,36,1278.5,7.7,36.18225864
5,2036-04-30,20.1,39.9,705.8,6.5,82.37987737
3,2036-05-01,16.5,83.4,626.2,5.3,74.44393695
8,2036-05-02,26.1,66.3,1759.6,6.5,44.94920776
2,2036-05-03,32.8,74.5,1965.4,6,25.39026783
6,2036-05-04,29.4,48.7,1381.8,7.4,39.38348559
1,2036-05-05,10.5,51.1,1385.8,7.4,52.63514953
2,2036-05-06,24,43.5,934,6.9,77.81874075
9,2036-05-07,31.4,36,635.6,7.2,44.68912133
7,2036-05-08,19.5,79.9,1675.6,6.7,63.27914503
9,2036-05-09,28.7,37,725.7,5.8,46.03686255
6,2036-05-10,14.5,69.2,588,7.5,52.60452907
3,2036-05-11,31.7,35.2,1645.6,7.4,15.86182861
4,2036-05-12,14,43.1,1387.7,7,45.47962028
9,2036-05-13,14.9,87,1699.3,5.6,24.73501011
7,2036-05-14,20.9,62.6,1210.3,7,100
6,2036-05-15,14.6,52.3,1160.1,6.3,67.31774212
3,2036-05-16,18.4,88.9,1174.2,7.5,63.14063496
3,2036-05-17,32.7,53.4,1861.9,7.3,43.88780477
7,2036-05-18,17.9,52.7,1427.1,6,100
7,2036-05-19,29.4,34.5,1342.1,6.6,48.17634315
2,2036-05-20,18.6,69.5,1443.3,6.9,100
2,2036-05-21,32.4,40.8,1642.8,6.9,28.69421118
6,2036-05-22,30.6,62.4,1307.2,6.4,71.23872011
5,2036-05-23,18.4,80,1626,7.5,50.78940006
3,2036-05-24,15.9,62.5,1300.6,5.4,85.98204306
9,2036-05-25,13.7,81.8,1571.8,7.2,25.04479315
4,2036-05-26,22.2,72.9,864.8,7.9,67.60239526
8,2036-05-27,34,46.8,1707.8,5.6,26.76106204
6,2036-05-28,21.1,72.6,665.1,7.8,74.09698482
8,2036-05-29,11.1,37.9,592.7,5.9,44.19299391
1,2036-05-30,30.8,74.9,713,5,49.10335034
1,2036-05-31,14.7,57.3,750.8,7,70.45608766
1,2036-06-01,18.6,53.8,1641.9,8,68.23643629
9,2036-06-02,34.6,61.7,706,7.2,58.06802833
3,2036-06-03,29,37.5,1221.5,7.4,31.38301396
5,2036-06-04,12.2,51.2,754,6.4,70.81303273
3,2036-06-05,10,37.1,1756.2,6.6,28.02347345
9,2036-06-06,26.2,63.9,777.8,5.1,62.23230355
9,2036-06-07,26.4,89.2,1573,5.1,16.82210776
6,2036-06-08,14.7,44.6,1165.2,6.9,48.38253413
6,2036-06-09,14.7,62.9,1388.5,5.6,53.97964581
10,2036-06-10,24.7,32.5,1652.9,5.5,43.73879597
7,2036-06-11,12.1,57.6,681.5,7.6,62.00620987
6,2036-06-12,14,77.5,874.2,5.3,43.50864913
9,2036-06-13,27.1,80.8,1475.8,5.4,41.52302021
3,2036-06-14,32,33.7,1259.6,5.6,44.79174374
5,2036-06-15,23.4,82.7,1401.5,7,81.60237983
7,2036-06-16,23.7,40.7,1006.1,5.6,67.77231263
1,2036-06-17,26.4,39.5,912.6,7.5,37.05961849
8,2036-06-18,13.5,45.4,1834.4,7.7,18.97627552
5,2036-06-19,30.6,81.3,833.9,7.8,41.09216713
3,2036-06-20,27.6,48.3,930.1,6.1,50.97813495
1,2036-06-21,28.8,67.3,1597.6,5.3,35.47662811
7,2036-06-22,31.4,34.5,1450.8,5.8,47.19679398
10,2036-06-23,25.6,84.5,1066.1,6.7,51.22808124
4,2036-06-24,24.6,84.1,844.3,7.7,76.61937852
8,2036-06-25,22.6,58.7,1047.4,6.7,100
10,2036-06-26,28.3,44.7,1658,5.1,25.43812319
9,2036-06-27,20.1,70.8,762.1,5.3,61.20778252
4,2036-06-28,23.6,63.7,1505.8,7.8,77.26946397
6,2036-06-29,28.4,70.5,1591.3,5.6,27.04570239
1,2036-06-30,10.2,34.4,1408.1,6.1,55.22127625
2,2036-07-01,13.9,42.1,1944.6,8,22.33550543
10,2036-07-02,33.4,60.1,906.3,7.9,59.90114203
2,2036-07-03,33.7,59.7,1800,5.5,39.19865687
1,2036-07-04,13.5,72.5,669.1,5.8,37.94110023
1,2036-07-05,28.9,63.2,637.7,5.7,64.63888056
8,2036-07-06,13.8,41.2,1359.9,7.1,32.43754142
1,2036-07-07,33.9,59.5,1448.3,5.9,56.85916784
4,2036-07-08,29.6,86.1,1364.1,5.9,46.06898929
1,2036-07-09,25.5,54,1922.5,5.5,39.74098573
1,2036-07-10,25.9,31.1,1180.8,5.5,37.70339147
3,2036-07-11,27.3,31.7,1400,5.5,39.83032883
9,2036-07-12,30.6,57.4,1397.7,7.4,52.3011096
6,2036-07-13,26.9,59.1,511.6,5.3,61.45367404
3,2036-07-14,18.7,53.6,847.6,7.6,88.26109524
4,2036-07-15,25,39.3,1957.6,5.3,51.15371755
3,2036-07-16,20.5,37.3,1739.5,6.5,59.75361934
7,2036-07-17,22.4,56,1707.7,7.9,67.5419577
4,2036-07-18,26.2,55.8,930.1,6.3,70.82498886
6,2036-07-19,10.7,67,889.4,6.1,70.34295994
2,2036-07-20,28.6,35.9,826.1,5.2,44.29460846
6,2036-07-21,20.2,64.3,700,5,90.04138994
10,2036-07-22,10,62.7,1088.6,5.7,66.58795918
10,2036-07-23,11.5,89.5,1157.9,6.9,52.4588221
10,2036-07-24,17.1,64.2,1036.1,7.9,85.44849032
1,2036-07-25,29.7,48.3,1504.9,7.4,15.41352566
5,2036-07-26,24.8,36.2,573.1,7.6,68.27503609
3,2036-07-27,27.8,53.2,1280.7,6.9,69.64102035
8,2036-07-28,30.7,32.8,878.1,6.5,51.06339885
9,2036-07-29,12.9,68.5,1373.2,5.9,61.12885525
9,2036-07-30,10.1,73.9,1325.7,7.7,41.56519279
5,2036-07-31,34.6,84,1350.5,5.7,39.74333232
8,2036-08-01,31.9,39.3,1294.1,6.7,49.85007618
8,2036-08-02,14.7,32.2,1882.7,8,15.34412384
4,2036-08-03,26,62.9,1415.3,7.4,56.66734264
6,2036-08-04,21.6,65.1,1717,5,68.7911051
8,2036-08-05,30.7,43.9,1980.2,5.9,16.66430973
7,2036-08-06,23.7,68.4,1353.9,7,100
2,2036-08-07,29.9,54.7,572.7,5.8,64.20410883
5,2036-08-08,17.3,40.5,1166.2,7.8,65.69952162
8,2036-08-09,22.2,82.9,797.4,6.6,80.9742881
7,2036-08-10,24.7,60.2,1057.3,5.1,94.90166421
8,2036-08-11,15.9,78.5,911.6,6.5,81.11760996
3,2036-08-12,29.5,63.9,1202.8,7.6,64.3273103
7,2036-08-13,15.2,89.5,1721.7,5.5,50.44493057
6,2036-08-14,29.6,51.3,1166.2,5.3,61.96397533
5,2036-08-15,23.6,41.5,798.9,8,74.5261456
6,2036-08-16,15.3,45.4,1597.6,5.8,44.40729858
10,2036-08-17,32.1,66.4,1592.3,6.6,48.40716613
4,2036-08-18,19.4,32.5,1324.9,7,82.17940859
7,2036-08-19,10.4,34,962.7,6.3,48.94743141
2,2036-08-20,10.5,57.3,848,5,59.65291093
9,2036-08-21,17.3,43.3,1544.8,8,46.58581918
8,2036-08-22,25.3,39.6,814.6,7.2,32.09831018
4,2036-08-23,18.9,31.3,501.8,5.4,75.30940372
2,2036-08-24,21.5,30.6,1673.1,6.1,61.16764762
10,2036-08-25,31.4,86.5,1078.2,7.8,28.75554269
9,2036-08-26,33.1,53,1988.8,7,58.73476331
8,2036-08-27,15.6,37.3,1760.2,6.4,64.29860391
1,2036-08-28,17.4,38,1492.2,6.7,75.95856452
6,2036-08-29,30,81.7,745.4,7.1,35.37352787
5,2036-08-30,29.1,44,1528.6,7.8,24.05258012
2,2036-08-31,32.1,71.1,1627.6,7.2,17.41054977
7,2036-09-01,13.7,61.3,665.4,6.8,65.7200442
3,2036-09-02,22.3,38.6,1774.7,6.6,55.38601788
3,2036-09-03,18.1,40.2,957.1,7.1,65.36985836
2,2036-09-04,17.2,88,884.4,5.9,73.77258924
1,2036-09-05,19,55.8,1177.2,5.9,85.62906449
6,2036-09-06,26.7,36.9,1763.4,6.4,29.08208259
5,2036-09-07,10.6,42.9,882,5.2,45.93551009
5,2036-09-08,24.7,33.8,770.5,6.6,83.08602952
8,2036-09-09,28.1,72.9,745.4,6.3,59.56737734
4,2036-09-10,12.5,66.5,1069.6,7.5,59.56956158
4,2036-09-11,27.1,31.7,568.4,5.6,41.57605978
10,2036-09-12,33.8,76.1,1661.9,7.5,15.19188093
7,2036-09-13,13.3,65.6,839.4,5.3,57.9225167
6,2036-09-14,25,59.6,1776.1,5.8,70.17150886
3,2036-09-15,31.9,48.1,1413.8,7,49.22183966
10,2036-09-16,18.3,38.6,1474.2,5.2,69.96348244
1,2036-09-17,12,54.4,1648.7,6.3,57.32726306
5,2036-09-18,27.6,34.7,915.3,7.5,35.74598147
5,2036-09-19,17.6,81.5,1389.1,7.5,70.6922027
7,2036-09-20,30.7,30.7,1504.6,7.4,24.33702189
2,2036-09-21,34.6,63.6,1305,7.2,63.47846251
9,2036-09-22,29.8,36.5,1178.8,6.2,50.35697128
10,2036-09-23,10.9,83.2,1143.7,7.3,32.25644065
10,2036-09-24,13.1,49.2,1843.2,6.1,31.59651732
7,2036-09-25,10.3,61.5,719.5,6,71.18651203
9,2036-09-26,33,65.4,1050.6,6.9,74.96747534
4,2036-09-27,31.7,70.8,644.7,5.8,33.57784912
2,2036-09-28,27.6,33.9,1033.9,5.7,45.05450504
8,2036-09-29,20.5,83.8,1480.6,5.8,73.03714454
8,2036-09-30,13.6,79.8,1893.1,6.7,28.19906686
8,2036-10-01,14.1,88.1,530,5.9,42.89483362
9,2036-10-02,25.5,34.5,944.1,5.6,36.38845775
6,2036-10-03,11.7,64.2,835.4,5.9,60.64214857
8,2036-10-04,15.5,86.8,1349.4,6.4,83.01844105
3,2036-10-05,22.8,64.6,1900.5,6.8,82.96168244
7,2036-10-06,29.7,48,717,6.1,45.56292206
1,2036-10-07,11.9,85.3,1973.4,6.3,31.69823671
8,2036-10-08,17,41.1,592.5,5.9,66.70031531
9,2036-10-09,34.8,38.1,1559.2,6.2,27.3892623
6,2036-10-10,31.6,59.8,1052.4,6.4,71.20885568
10,2036-10-11,27.7,61.6,574,7.8,55.28568917
6,2036-10-12,16.3,39,1338.8,7.9,74.32138985
3,2036-10-13,32.6,86.5,1920.6,5.3,13.52031034
5,2036-10-14,25.8,79.8,1987.4,8,22.74862438
9,2036-10-15,26.2,43.9,1529.5,6,32.55069662
3,2036-10-16,27.6,40.1,1691.8,6,25.42576321
7,2036-10-17,31.3,58.4,1086.8,5.5,58.02386928
6,2036-10-18,11.7,61.3,1241.6,5.3,59.07995106
10,2036-10-19,24.2,36.3,1743.4,6.4,64.3364278
8,2036-10-20,28.4,78.8,1732.1,7.9,20.38905497
1,2036-10-21,26,40.7,1134.9,5.6,34.27099656
5,2036-10-22,33.6,79.2,1940.1,8,22.47930338
1,2036-10-23,23.5,73.1,699.2,7.5,76.32936109
5,2036-10-24,22,62.9,1037,5.5,93.10274494
3,2036-10-25,22,45.5,1459,5.2,71.89646711
8,2036-10-26,11.8,59.3,1716.7,6,52.7450197
6,2036-10-27,30.6,53.3,1830.8,5.8,38.50056829
7,2036-10-28,24.1,71.9,1861.9,6.8,61.02879801
5,2036-10-29,14.5,77.3,1899,6,17.57602753
6,2036-10-30,20.3,82.3,706,6,77.73337288
8,2036-10-31,30.1,46.1,693.7,5.9,36.4477417
7,2036-11-01,30.8,60.8,1106.9,7.4,50.19551546
10,2036-11-02,12.4,58.7,1391.2,6.4,68.21794032
9,2036-11-03,29.7,84,911.6,6.9,58.06409679
2,2036-11-04,33.5,33.7,1248.6,5.2,40.39417118
9,2036-11-05,28.2,86.7,754.3,5.2,45.34446478
4,2036-11-06,13.5,77.2,1696.9,7.4,9.33190073
4,2036-11-07,13.1,67.4,1889,5.8,40.33566501
9,2036-11-08,28.4,80.4,1636.4,6.7,27.58517453
3,2036-11-09,24.2,75,595.4,6.9,79.67295586
8,2036-11-10,20.2,88.6,1984.5,7.2,42.06230382
2,2036-11-11,15,82.6,1814,5.2,53.15535689
8,2036-11-12,22.4,80.5,825.4,6.4,76.43871428
6,2036-11-13,22,81.9,1525.3,6.9,53.88873732
6,2036-11-14,29.5,72.7,1172.9,7.2,44.017447
7,2036-11-15,29.1,43,1845.8,6.6,32.03214225
8,2036-11-16,17.8,87.5,734.9,6.8,81.27793473
6,2036-11-17,17,77.4,1152.7,6.9,80.82878756
7,2036-11-18,11.3,42.9,1034.4,7.9,38.79863179
8,2036-11-19,12.3,88.1,1672,6.4,32.35976176
7,2036-11-20,12.8,66.8,964.8,7.2,65.37397583
7,2036-11-21,25.4,58.6,1464,5.2,61.99916749
6,2036-11-22,15.2,85.8,1636.4,7.2,55.24373911
8,2036-11-23,17.2,76.7,1387.6,7.2,74.45202438
9,2036-11-24,22.8,76.3,1950.8,7.4,50.01560151
8,2036-11-25,32.2,73.1,974.9,5,41.53753409
1,2036-11-26,22,59.6,1151,6.9,100
1,2036-11-27,17,84.3,689.4,7.2,71.1769885
10,2036-11-28,31.5,45.5,1002.7,5.4,45.92160563
3,2036-11-29,17.5,37.1,535,5,76.36815658
9,2036-11-30,15.4,32.9,880.9,5.8,69.46438021
5,2036-12-01,12.5,34.6,1631.5,6.2,27.71668238
1,2036-12-02,19.8,53.8,555.1,7.7,91.37546001
9,2036-12-03,25.1,58.1,1031.4,7.9,59.90458694
6,2036-12-04,13.4,53.5,775.4,5.4,58.64595726
1,2036-12-05,14.1,68.1,790.2,6.7,73.90925416
3,2036-12-06,29.1,67.9,947.8,5.1,60.51812185
4,2036-12-07,22.1,58.7,1887.5,6.2,81.30988134
3,2036-12-08,19,31.5,641.4,5.5,70.58770676
9,2036-12-09,29.4,69.6,1871.6,6.4,55.78680055
1,2036-12-10,24.4,61.4,685.3,5.4,90.41383033
3,2036-12-11,28.7,62,1037.6,7.6,55.77088383
2,2036-12-12,23.9,77.8,825.1,6.6,79.43978376
5,2036-12-13,15.1,48.8,1348.3,5.3,71.24444877
4,2036-12-14,31.4,43.8,1873.8,6,20.47082345
8,2036-12-15,27.9,74.9,1465.3,6.6,49.35405597
3,2036-12-16,23,45.9,610.1,5.4,74.3118591
6,2036-12-17,16.4,37.3,1861.5,7.5,48.05507015
7,2036-12-18,13.7,31.9,1700.3,5.9,22.15655403
6,2036-12-19,19.3,45.5,1590.1,6.5,60.25263413
7,2036-12-20,20,73.3,876.5,6.7,84.28894924
8,2036-12-21,21.8,73.2,992.5,5.3,67.58264099
4,2036-12-22,20.7,53.3,1835.6,7.1,66.03657042
2,2036-12-23,26.5,41.7,1692.3,6.4,20.42872946
7,2036-12-24,16.8,65.8,1567,7.4,73.54080628
10,2036-12-25,12.9,46.2,1762.8,7.4,23.64454153
10,2036-12-26,12.6,61.1,935.3,6.2,69.13430853
6,2036-12-27,13.5,66.6,1851.6,5.9,33.44664962
6,2036-12-28,27.3,76.6,1269.3,7.4,44.46838417
1,2036-12-29,29,47,1821.1,5.7,8.634826184
9,2036-12-30,28.1,76.6,916.9,6.3,47.50839106
9,2036-12-31,11.2,30,1018.5,6.5,48.39857772
9,2037-01-01,12.8,63.6,689.9,5.3,56.44549065
4,2037-01-02,24.4,72.2,641,5.3,69.5961384
4,2037-01-03,35,51.3,1257.1,7,70.17067954
6,2037-01-04,26.9,77.4,1767.5,6.7,32.76903461
4,2037-01-05,10.6,47.3,1600.7,6,30.29409607
5,2037-01-06,19.3,86.2,657.7,5.1,71.99154617
2,2037-01-07,17.6,54.9,1906.2,5.7,64.62295169
6,2037-01-08,30.4,85,1135,6,47.9923139
1,2037-01-09,29.6,34.1,1903.8,6.8,28.83786302
5,2037-01-10,20.2,55.7,652.2,6.4,100
10,2037-01-11,18.2,72.5,1023.7,7.2,65.5081593
9,2037-01-12,32.9,33.3,1921.3,6.2,21.58380782
9,2037-01-13,23.1,66.1,1293.1,5.8,89.36712847
5,2037-01-14,23.6,67.7,1222.3,7.7,91.95395986
8,2037-01-15,28.6,49.1,926.1,6.4,48.49338666
9,2037-01-16,24.2,41.6,1795.9,6,67.31258649
10,2037-01-17,21.8,53.6,602.8,6.1,100
1,2037-01-18,18.7,47.4,1317,7.5,62.4163896
2,2037-01-19,30.3,52.9,1628,6.1,45.81509272
6,2037-01-20,11.2,38.9,638.8,5.6,40.50087333
3,2037-01-21,11.1,54.1,1491,7,72.56195366
7,2037-01-22,16.3,39.2,748.9,7.9,75.51781607
9,2037-01-23,10.1,61.7,1822.9,8,38.92809858
9,2037-01-24,30.5,30.5,1887.3,5.1,17.05386041
9,2037-01-25,11.1,69.9,1244.4,7.6,52.7583594
7,2037-01-26,29.1,58.2,693.1,6.2,67.57898483
10,2037-01-27,14.5,54,1523.8,7.2,48.30818024
3,2037-01-28,21.3,78.3,1222.7,7.9,75.4140982
3,2037-01-29,19.7,72.1,1569.1,7.4,55.41098419
5,2037-01-30,30.4,66.9,1049.1,5.4,58.763665
9,2037-01-31,22.3,78.3,794.2,6.2,75.12489376
2,2037-02-01,13.9,51.1,1379.5,6.8,67.56039413
9,2037-02-02,31.8,51.1,1438.1,7.3,61.12262584
2,2037-02-03,25.4,34.9,1967.3,5.6,20.52323157
6,2037-02-04,22.4,31,1123.8,6.8,84.32442158
3,2037-02-05,27.4,50.5,1449.7,5.5,62.37744294
6,2037-02-06,26.3,70.5,1892.3,6.4,27.10342526
4,2037-02-07,20.7,37.4,1016.8,5.8,74.51775351
4,2037-02-08,34.2,69.8,1214.9,6.4,73.99740845
10,2037-02-09,31.2,47.4,524.7,5.7,43.908813
4,2037-02-10,16.3,84,911.4,5.7,69.59921221
10,2037-02-11,34.5,56.6,1234.7,6.8,68.44347035
5,2037-02-12,32.7,44.5,867.5,5.9,42.53607016
5,2037-02-13,17.5,53.6,1921.5,5.8,77.84605455
8,2037-02-14,26.3,61.3,518.2,7.1,60.16920429
7,2037-02-15,19.6,71,1088.9,7.5,62.81522052
3,2037-02-16,11.9,58.3,736.2,6.6,71.24517213
3,2037-02-17,22,90,1246.9,5.2,72.10410241
7,2037-02-18,34.1,41,1039.9,6.6,45.72928441
4,2037-02-19,30.7,61.7,626.4,6,69.79292092
7,2037-02-20,22.8,83.9,1260.5,6.4,80.72615318
1,2037-02-21,30.3,85.7,887.6,6.4,54.23668178
10,2037-02-22,18.7,36.3,823.6,7.9,68.23441844
7,2037-02-23,18.4,49.1,1941.1,5.2,45.42302195
7,2037-02-24,29.3,64.1,924.4,7.8,62.36781708
4,2037-02-25,28.4,85.4,1139.8,7.1,38.93608214
2,2037-02-26,32.9,68.1,782.2,6,73.00824928
7,2037-02-27,10.6,74.4,1395.5,6.8,48.21003334
7,2037-02-28,12.4,47.9,1886.1,8,18.92373406
5,2037-03-01,29.5,65.1,1391.1,8,60.35750169
6,2037-03-02,16.2,33.6,1486.4,6.3,78.77973404
10,2037-03-03,19.3,36.7,1842.3,6.2,67.51440186
10,2037-03-04,19.5,75.9,1703.5,6.6,55.74314329
8,2037-03-05,19.9,35,536.2,7.4,66.74535865
4,2037-03-06,21.8,64.4,1747.7,6,81.79575148
7,2037-03-07,29.5,62,1959.4,5.7,34.23950482
9,2037-03-08,12.3,88.2,555.4,6.7,53.20802333
2,2037-03-09,27.1,80.5,1491,5.4,33.91683661
7,2037-03-10,14.5,42.1,738.8,5.3,34.53021568
6,2037-03-11,20.9,81.2,1149.1,5.7,65.95266555
3,2037-03-12,30.6,75.9,881.1,5.5,44.79430608
10,2037-03-13,35,63.9,702.8,6,73.62672615
5,2037-03-14,16.9,80.6,1257.1,5.2,69.80994046
8,2037-03-15,18.4,41.5,1181.6,7.3,74.38836067
4,2037-03-16,31.3,88.1,1263.3,5.3,38.67198642
2,2037-03-17,12.8,60.6,1196.7,8,64.99175059
6,2037-03-18,21.2,47.1,1984.6,8,49.30030906
7,2037-03-19,34,45.6,605.1,6.6,49.62774899
9,2037-03-20,32.5,56.7,941,5.8,61.74042551
6,2037-03-21,27.4,48.1,942.1,6.9,41.2170788
1,2037-03-22,19.3,81.2,948.3,6.4,79.35197855
4,2037-03-23,19.1,49.5,1365,6.2,81.90662595
3,2037-03-24,17,82,1814.5,5.3,47.0249333
4,2037-03-25,31.8,35.8,1484.7,5.1,25.97754461
2,2037-03-26,21.1,52,1543.3,5.1,70.71489528
8,2037-03-27,13.5,66.6,1594.6,6.6,42.40089249
9,2037-03-28,15.6,48.3,1353.2,5.4,67.80584199
1,2037-03-29,31.3,85,709.1,7.1,48.7621968
7,2037-03-30,31.5,86.7,1528.6,7.3,26.56253615
1,2037-03-31,28.3,87.6,870.3,7.2,37.36027913
10,2037-04-01,21.1,33.2,779.3,5.6,68.52240292
9,2037-04-02,19.6,45.6,758.5,7.2,75.68102845
5,2037-04-03,11.8,39.7,803.5,5.4,30.11831579
5,2037-04-04,27.2,60,1874.7,6.5,49.42086428
7,2037-04-05,34,39.2,1755.2,5.3,20.95311129
4,2037-04-06,26,84,1558.1,6.1,28.01254883
2,2037-04-07,28.3,43.9,567.9,6.2,49.62741741
2,2037-04-08,23.1,32.8,1246.2,5.2,71.12305508
7,2037-04-09,30.1,69.4,1328.6,6.6,73.78063477
3,2037-04-10,26.8,80.3,640,6.2,42.97593994
2,2037-04-11,20.9,73.7,725.6,5.7,68.37838998
5,2037-04-12,32.9,56.4,1508.3,6,45.83999136
6,2037-04-13,27.2,63.9,985.3,7.1,59.38948646
3,2037-04-14,20,70.9,1420.1,5.9,69.72812976
5,2037-04-15,14.9,70.3,1670.4,6.9,31.65373382
9,2037-04-16,10.1,40.8,1682.1,5.8,18.4940873
7,2037-04-17,19.5,85.8,938.7,5.2,71.27305217
9,2037-04-18,16.6,49.2,1640.8,7.3,56.33958988
9,2037-04-19,23.2,73.7,1915.8,7.1,41.96714834
2,2037-04-20,16.5,58.7,1399.6,6,100
10,2037-04-21,27.8,76.9,1922.4,7.2,25.34927379
8,2037-04-22,33.7,87.3,1409.2,5.2,36.31644383
10,2037-04-23,25.7,83.3,1695.6,7.5,13.19231922
5,2037-04-24,30,54.9,1260.3,7.2,59.55338107
